Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
501006,22297,HEART IVORY TRELLIS SMALL,288,2010-03-11 14:33:00,1.06,14646.0,Netherlands,305.28000000000003
501046,22505,MEMO BOARD COTTAGE DESIGN,144,2010-03-12 10:36:00,4.25,14646.0,Netherlands,612.0
501047,22509,SEWING BOX RETROSPOT DESIGN ,18,2010-03-12 10:37:00,14.95,14646.0,Netherlands,269.09999999999997
501047,22485,SET OF 2 WOODEN MARKET CRATES,36,2010-03-12 10:37:00,10.95,14646.0,Netherlands,394.2
501047,22582,PACK OF 6 SWEETIE GIFT BOXES,144,2010-03-12 10:37:00,2.1,14646.0,Netherlands,302.40000000000003
501047,22584,PACK OF 6 PANNETONE GIFT BOXES,144,2010-03-12 10:37:00,2.1,14646.0,Netherlands,302.40000000000003
501049,21731,RED TOADSTOOL LED NIGHT LIGHT,720,2010-03-12 10:41:00,1.45,14646.0,Netherlands,1044.0
501049,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",192,2010-03-12 10:41:00,1.45,14646.0,Netherlands,278.4
501049,22327,ROUND SNACK BOXES SET OF 4 SKULLS,144,2010-03-12 10:41:00,2.55,14646.0,Netherlands,367.2
501049,84406B,CREAM CUPID HEARTS COAT HANGER,96,2010-03-12 10:41:00,2.75,14646.0,Netherlands,264.0
501049,35961,FOLKART ZINC HEART CHRISTMAS DEC,576,2010-03-12 10:41:00,0.72,14646.0,Netherlands,414.71999999999997
501049,22466,FAIRY TALE COTTAGE NIGHTLIGHT,240,2010-03-12 10:41:00,1.65,14646.0,Netherlands,396.0
501049,21390,FILIGRIS HEART WITH BUTTERFLY,288,2010-03-12 10:41:00,1.06,14646.0,Netherlands,305.28000000000003
501256,22379,RECYCLING BAG RETROSPOT ,450,2010-03-15 12:45:00,1.8,17949.0,United Kingdom,810.0
501257,22137,BATHROOM SET LOVE HEART DESIGN,432,2010-03-15 12:46:00,2.25,17949.0,United Kingdom,972.0
501266,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2016,2010-03-15 12:52:00,0.18,16754.0,United Kingdom,362.88
501300,15056BL,EDWARDIAN PARASOL BLACK,60,2010-03-15 16:35:00,4.95,14062.0,United Kingdom,297.0
501300,20679,EDWARDIAN PARASOL RED,60,2010-03-15 16:35:00,4.95,14062.0,United Kingdom,297.0
501300,15056N,EDWARDIAN PARASOL NATURAL,60,2010-03-15 16:35:00,4.95,14062.0,United Kingdom,297.0
501534,21099,SET/6 STRAWBERRY PAPER CUPS,12960,2010-03-17 13:09:00,0.1,13902.0,Denmark,1296.0
501534,21092,SET/6 STRAWBERRY PAPER PLATES,12480,2010-03-17 13:09:00,0.1,13902.0,Denmark,1248.0
501534,21091,SET/6 WOODLAND PAPER PLATES,12960,2010-03-17 13:09:00,0.1,13902.0,Denmark,1296.0
501534,21085,SET/6 WOODLAND PAPER CUPS,12744,2010-03-17 13:09:00,0.1,13902.0,Denmark,1274.4
501534,37352,BIRD IN TREE MUG ,4608,2010-03-17 13:09:00,0.1,13902.0,Denmark,460.8
501534,37351,ORANGE FLOWER MUG ,5364,2010-03-17 13:09:00,0.1,13902.0,Denmark,536.4
501545,21258,VICTORIAN SEWING BOX LARGE,24,2010-03-17 14:59:00,10.95,12709.0,Germany,262.79999999999995
501545,21217,RED SPOTTY ROUND CAKE TINS,36,2010-03-17 14:59:00,8.95,12709.0,Germany,322.2
501578,79323P,PINK CHERRY LIGHTS,48,2010-03-18 10:22:00,5.45,14258.0,United Kingdom,261.6
501611,84909A,PINK PAISLEY QUILT ,68,2010-03-18 10:51:00,12.75,13694.0,United Kingdom,867.0
501614,84469,ROSE DES PADDED FLOOR CUSHION,130,2010-03-18 10:58:00,2.95,13694.0,United Kingdom,383.5
501614,47585A,PINK FAIRY CAKE CUSHION COVER,360,2010-03-18 10:58:00,1.25,13694.0,United Kingdom,450.0
501614,84637,KITCHEN FLOWER POTS WALL PLAQUE,240,2010-03-18 10:58:00,1.25,13694.0,United Kingdom,300.0
501614,84631,FRUIT TREE AND BIRDS WALL PLAQUE,144,2010-03-18 10:58:00,1.95,13694.0,United Kingdom,280.8
501614,84907,PINK YELLOW PATCH CUSHION COVER,148,2010-03-18 10:58:00,1.95,13694.0,United Kingdom,288.59999999999997
501667,79323P,PINK CHERRY LIGHTS,72,2010-03-18 14:26:00,5.45,13694.0,United Kingdom,392.40000000000003
501670,21621,VINTAGE UNION JACK BUNTING,31,2010-03-18 15:08:00,8.5,13128.0,United Kingdom,263.5
501685,48188,DOOR MAT WELCOME PUPPIES,200,2010-03-18 16:35:00,4.58,18102.0,United Kingdom,916.0
501685,48194,DOOR MAT HEARTS,200,2010-03-18 16:35:00,4.58,18102.0,United Kingdom,916.0
501685,21524,DOOR MAT SPOTTY HOME SWEET HOME,200,2010-03-18 16:35:00,4.58,18102.0,United Kingdom,916.0
501685,48111,DOOR MAT 3 SMILEY CATS,200,2010-03-18 16:35:00,4.58,18102.0,United Kingdom,916.0
501685,48173C,DOOR MAT BLACK FLOCK ,200,2010-03-18 16:35:00,4.58,18102.0,United Kingdom,916.0
501687,21781,MA CAMPAGNE CUTLERY BOX,32,2010-03-18 16:37:00,12.75,14543.0,United Kingdom,408.0
501729,21175,GIN + TONIC DIET METAL SIGN,144,2010-03-19 11:05:00,1.85,16716.0,United Kingdom,266.40000000000003
501729,21181,PLEASE ONE PERSON METAL SIGN,144,2010-03-19 11:05:00,1.85,16716.0,United Kingdom,266.40000000000003
501766,M,Manual,1,2010-03-19 11:35:00,6958.17,15760.0,Norway,6958.17
501768,M,Manual,1,2010-03-19 11:45:00,6958.17,15760.0,Norway,6958.17
501790,84467,ENGLISH ROSE DESIGN QUILTED THROW,24,2010-03-19 13:17:00,12.75,14607.0,United Kingdom,306.0
501819,M,Manual,1,2010-03-19 15:14:00,322.69,14832.0,United Kingdom,322.69
501830,15036,ASSORTED COLOURS SILK FAN,600,2010-03-19 15:59:00,0.53,12908.0,United Kingdom,318.0
501836,22423,REGENCY CAKESTAND 3 TIER,32,2010-03-19 17:03:00,10.95,15808.0,United Kingdom,350.4
501869,16014,SMALL CHINESE STYLE SCISSOR,1000,2010-03-21 12:01:00,0.32,13848.0,United Kingdom,320.0
501874,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,720,2010-03-21 12:31:00,0.55,17133.0,United Kingdom,396.00000000000006
501874,85123A,WHITE HANGING HEART T-LIGHT HOLDER,640,2010-03-21 12:31:00,2.55,17133.0,United Kingdom,1632.0
501918,22083,PAPER CHAIN KIT RETRO SPOT,480,2010-03-22 10:14:00,2.55,17949.0,United Kingdom,1224.0
501918,22147,FELTCRAFT BUTTERFLY HEARTS,480,2010-03-22 10:14:00,1.25,17949.0,United Kingdom,600.0
501918,22150,3 STRIPEY MICE FELTCRAFT,240,2010-03-22 10:14:00,1.65,17949.0,United Kingdom,396.0
501925,22297,HEART IVORY TRELLIS SMALL,288,2010-03-22 10:33:00,1.06,15311.0,United Kingdom,305.28000000000003
501938,21621,VINTAGE UNION JACK BUNTING,30,2010-03-22 11:49:00,8.5,15523.0,United Kingdom,255.0
502111,22423,REGENCY CAKESTAND 3 TIER,32,2010-03-23 10:30:00,10.95,12455.0,Cyprus,350.4
502263,M,Manual,1,2010-03-23 15:22:00,10953.5,12918.0,United Kingdom,10953.5
502267,21986,PACK OF 12 PINK SPOT TISSUES ,1000,2010-03-23 15:35:00,0.5,17940.0,United Kingdom,500.0
502267,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1000,2010-03-23 15:35:00,0.5,17940.0,United Kingdom,500.0
502267,21984,PACK OF 12 PINK PAISLEY TISSUES ,1000,2010-03-23 15:35:00,0.5,17940.0,United Kingdom,500.0
502267,21982,PACK OF 12 SUKI TISSUES ,800,2010-03-23 15:35:00,0.5,17940.0,United Kingdom,400.0
502269,21984,PACK OF 12 PINK PAISLEY TISSUES ,10000,2010-03-23 15:36:00,0.25,17940.0,United Kingdom,2500.0
502269,21982,PACK OF 12 SUKI TISSUES ,10000,2010-03-23 15:36:00,0.25,17940.0,United Kingdom,2500.0
502269,21980,PACK OF 12 RED SPOTTY TISSUES ,10000,2010-03-23 15:36:00,0.25,17940.0,United Kingdom,2500.0
502269,21981,PACK OF 12 WOODLAND TISSUES ,10000,2010-03-23 15:36:00,0.25,17940.0,United Kingdom,2500.0
502300,37503,TEA TIME CAKE STAND IN GIFT BOX,72,2010-03-24 09:07:00,9.45,16029.0,United Kingdom,680.4
502300,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-03-24 09:07:00,1.65,16029.0,United Kingdom,330.0
502300,47502,POLKADOT CUTLERY 24 PCS IN TRAY,50,2010-03-24 09:07:00,9.95,16029.0,United Kingdom,497.49999999999994
502300,22061,LARGE CAKE STAND  HANGING STRAWBERY,72,2010-03-24 09:07:00,8.5,16029.0,United Kingdom,612.0
502333,79341,WILLOW BRANCH LIGHTS.,288,2010-03-24 10:42:00,5.45,16077.0,United Kingdom,1569.6000000000001
502393,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,144,2010-03-24 11:49:00,2.55,12524.0,Germany,367.2
502426,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,384,2010-03-24 12:33:00,0.72,13199.0,United Kingdom,276.48
502455,M,Manual,1,2010-03-24 14:17:00,782.56,14911.0,EIRE,782.56
502525,84467,ENGLISH ROSE DESIGN QUILTED THROW,48,2010-03-25 11:28:00,12.75,13694.0,United Kingdom,612.0
502525,84910A,PINK PAISLEY CUSHION COVER ,300,2010-03-25 11:28:00,1.65,13694.0,United Kingdom,495.0
502525,84907,PINK YELLOW PATCH CUSHION COVER,150,2010-03-25 11:28:00,1.95,13694.0,United Kingdom,292.5
502532,21930,JUMBO STORAGE BAG SKULLS,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,21931,JUMBO STORAGE BAG SUKI,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,20713,JUMBO BAG OWLS,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502532,22386,JUMBO BAG PINK WITH WHITE SPOTS,200,2010-03-25 11:31:00,1.65,13694.0,United Kingdom,330.0
502692,22423,REGENCY CAKESTAND 3 TIER,156,2010-03-26 11:13:00,10.95,17949.0,United Kingdom,1708.1999999999998
502723,22557,PLASTERS IN TIN VINTAGE PAISLEY ,600,2010-03-26 11:23:00,1.45,17949.0,United Kingdom,870.0
502758,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-03-26 13:45:00,1.65,14646.0,Netherlands,330.0
502758,21260,FIRST AID TIN,96,2010-03-26 13:45:00,2.75,14646.0,Netherlands,264.0
502758,22294,HEART FILIGREE DOVE  SMALL,288,2010-03-26 13:45:00,1.06,14646.0,Netherlands,305.28000000000003
502758,22295,HEART FILIGREE DOVE LARGE,216,2010-03-26 13:45:00,1.45,14646.0,Netherlands,313.2
502758,22296,HEART IVORY TRELLIS LARGE,216,2010-03-26 13:45:00,1.45,14646.0,Netherlands,313.2
502759,22444,GROW YOUR OWN PLANT IN A CAN ,384,2010-03-26 13:46:00,1.06,14646.0,Netherlands,407.04
502759,22423,REGENCY CAKESTAND 3 TIER,64,2010-03-26 13:46:00,10.95,14646.0,Netherlands,700.8
502759,22561,WOODEN SCHOOL COLOURING SET,216,2010-03-26 13:46:00,1.45,14646.0,Netherlands,313.2
502760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2010-03-26 13:47:00,2.55,14646.0,Netherlands,816.0
502876,21314,SMALL GLASS HEART TRINKET POT,600,2010-03-29 10:25:00,1.85,17949.0,United Kingdom,1110.0
502877,79321,CHILLI LIGHTS,240,2010-03-29 10:26:00,3.59,16532.0,United Kingdom,861.5999999999999
502882,21915,RED  HARMONICA IN BOX ,840,2010-03-29 10:41:00,1.06,16754.0,United Kingdom,890.4000000000001
502883,21749,LARGE RED SPOT WINDMILL,816,2010-03-29 10:44:00,1.85,16754.0,United Kingdom,1509.6000000000001
502883,21747,SMALL SKULL WINDMILL,300,2010-03-29 10:44:00,1.06,16754.0,United Kingdom,318.0
502883,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,408,2010-03-29 10:44:00,0.72,16754.0,United Kingdom,293.76
502887,47566B,TEA TIME PARTY BUNTING,400,2010-03-29 11:28:00,3.75,16754.0,United Kingdom,1500.0
502887,47599A,PINK PARTY BAGS,600,2010-03-29 11:28:00,1.69,16754.0,United Kingdom,1014.0
502887,47590A,BLUE HAPPY BIRTHDAY BUNTING,400,2010-03-29 11:28:00,4.65,16754.0,United Kingdom,1860.0000000000002
502887,47590B,PINK HAPPY BIRTHDAY BUNTING,400,2010-03-29 11:28:00,4.65,16754.0,United Kingdom,1860.0000000000002
502888,21872,GLAMOROUS  MUG,360,2010-03-29 11:33:00,0.85,18102.0,United Kingdom,306.0
502888,21875,KINGS CHOICE MUG,360,2010-03-29 11:33:00,0.85,18102.0,United Kingdom,306.0
502888,21871,SAVE THE PLANET MUG,360,2010-03-29 11:33:00,0.85,18102.0,United Kingdom,306.0
502888,21877,HOME SWEET HOME MUG,360,2010-03-29 11:33:00,0.85,18102.0,United Kingdom,306.0
502888,37482B,CUBIC MUG BLUE POLKA DOT,504,2010-03-29 11:33:00,0.85,18102.0,United Kingdom,428.4
502905,21623,VINTAGE UNION JACK MEMOBOARD,36,2010-03-29 12:51:00,8.5,12931.0,United Kingdom,306.0
502906,22060,LARGE CAKE STAND HANGING HEARTS,72,2010-03-29 12:52:00,7.26,18102.0,United Kingdom,522.72
502906,22061,LARGE CAKE STAND  HANGING STRAWBERY,72,2010-03-29 12:52:00,7.26,18102.0,United Kingdom,522.72
502991,21623,VINTAGE UNION JACK MEMOBOARD,36,2010-03-29 14:57:00,8.5,12931.0,United Kingdom,306.0
502991,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,250,2010-03-29 14:57:00,1.45,12931.0,United Kingdom,362.5
503165,21155,RED SPOTTY PEG BAG,150,2010-03-30 13:19:00,1.69,13694.0,United Kingdom,253.5
503168,85042,ANTIQUE LILY FAIRY LIGHTS,96,2010-03-30 13:27:00,4.25,13694.0,United Kingdom,408.0
503186,21623,VINTAGE UNION JACK MEMOBOARD,204,2010-03-30 14:47:00,6.38,18102.0,United Kingdom,1301.52
503186,22188,BLACK HEART CARD HOLDER,216,2010-03-30 14:47:00,2.3,18102.0,United Kingdom,496.79999999999995
503186,22189,CREAM HEART CARD HOLDER,324,2010-03-30 14:47:00,2.3,18102.0,United Kingdom,745.1999999999999
503186,22456,NATURAL SLATE CHALKBOARD LARGE ,204,2010-03-30 14:47:00,3.67,18102.0,United Kingdom,748.68
503186,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,108,2010-03-30 14:47:00,5.88,18102.0,United Kingdom,635.04
503186,22177,5 HOOK BLACKBOARD ORGANISER ,108,2010-03-30 14:47:00,6.68,18102.0,United Kingdom,721.4399999999999
503186,85067,CREAM SWEETHEART WALL CABINET,81,2010-03-30 14:47:00,12.89,18102.0,United Kingdom,1044.0900000000001
503186,21759,METAL WALL SHELF UNIT WITH HOOKS,14,2010-03-30 14:47:00,25.62,18102.0,United Kingdom,358.68
503243,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2010-03-31 09:43:00,34.95,12980.0,United Kingdom,279.6
503334,79321,CHILLI LIGHTS,144,2010-03-31 12:21:00,4.25,13941.0,United Kingdom,612.0
503444,15036,ASSORTED COLOURS SILK FAN,600,2010-04-01 10:36:00,0.65,16377.0,United Kingdom,390.0
503542,85099B,JUMBO BAG RED WHITE SPOTTY ,200,2010-04-01 14:19:00,1.65,14646.0,Netherlands,330.0
503569,85114B,IVORY ENCHANTED FOREST PLACEMAT,200,2010-04-01 15:40:00,1.45,13074.0,United Kingdom,290.0
503598,21915,RED  HARMONICA IN BOX ,280,2010-04-06 09:30:00,1.06,16754.0,United Kingdom,296.8
503602,20971,PINK BLUE FELT CRAFT TRINKET BOX,300,2010-04-06 09:46:00,1.06,17949.0,United Kingdom,318.0
503603,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,2010-04-06 09:51:00,1.65,16029.0,United Kingdom,330.0
503612,21212,PACK OF 72 RETRO SPOT CAKE CASES,720,2010-04-06 10:47:00,0.42,13027.0,United Kingdom,302.4
503783,15056N,EDWARDIAN PARASOL NATURAL,60,2010-04-07 12:07:00,4.95,14156.0,EIRE,297.0
503804,48184,DOOR MAT ENGLISH ROSE ,40,2010-04-07 14:04:00,6.35,15061.0,United Kingdom,254.0
503805,22584,PACK OF 6 PANNETONE GIFT BOXES,144,2010-04-07 14:08:00,2.1,15061.0,United Kingdom,302.40000000000003
503805,22423,REGENCY CAKESTAND 3 TIER,64,2010-04-07 14:08:00,10.95,15061.0,United Kingdom,700.8
503807,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-04-07 14:12:00,1.69,15061.0,United Kingdom,270.4
503807,79323P,PINK CHERRY LIGHTS,48,2010-04-07 14:12:00,5.45,15061.0,United Kingdom,261.6
503807,48187,DOOR MAT NEW ENGLAND,60,2010-04-07 14:12:00,6.35,15061.0,United Kingdom,381.0
503807,48116,DOOR MAT MULTICOLOUR STRIPE,60,2010-04-07 14:12:00,6.35,15061.0,United Kingdom,381.0
503807,21843,RED RETROSPOT CAKE STAND,72,2010-04-07 14:12:00,9.95,15061.0,United Kingdom,716.4
503810,22085,PAPER CHAIN KIT SKULLS ,120,2010-04-07 14:16:00,2.3,12643.0,France,276.0
503810,22083,PAPER CHAIN KIT RETRO SPOT,120,2010-04-07 14:16:00,2.3,12643.0,France,276.0
503810,47590B,PINK HAPPY BIRTHDAY BUNTING,100,2010-04-07 14:16:00,4.19,12643.0,France,419.00000000000006
503810,47590A,BLUE HAPPY BIRTHDAY BUNTING,100,2010-04-07 14:16:00,4.19,12643.0,France,419.00000000000006
503810,22090,PAPER BUNTING RETRO SPOTS,120,2010-04-07 14:16:00,2.3,12643.0,France,276.0
503814,84508A,CAMOFLAGE DESIGN TEDDY,384,2010-04-07 14:36:00,2.1,16656.0,United Kingdom,806.4000000000001
503814,84466,TOP SECRET PEN SET,360,2010-04-07 14:36:00,0.95,16656.0,United Kingdom,342.0
503849,79029,GLASS HONEYPOT WASP CATCHER,288,2010-04-08 09:25:00,1.65,12989.0,United Kingdom,475.2
503851,79321,CHILLI LIGHTS,192,2010-04-08 09:44:00,4.25,17553.0,United Kingdom,816.0
503852,15056N,EDWARDIAN PARASOL NATURAL,120,2010-04-08 09:47:00,4.95,14145.0,United Kingdom,594.0
503852,15056BL,EDWARDIAN PARASOL BLACK,60,2010-04-08 09:47:00,4.95,14145.0,United Kingdom,297.0
503907,47568,ENGLISH ROSE DESIGN PEG BAG,150,2010-04-08 12:23:00,1.69,18251.0,United Kingdom,253.5
503907,22475,SKULL DESIGN TV DINNER TRAY,64,2010-04-08 12:23:00,4.25,18251.0,United Kingdom,272.0
503907,22476,EMPIRE UNION JACK TV DINNER TRAY,64,2010-04-08 12:23:00,4.25,18251.0,United Kingdom,272.0
503907,21204,DAISIES  HONEYCOMB GARLAND ,288,2010-04-08 12:23:00,1.45,18251.0,United Kingdom,417.59999999999997
503907,21203,BUTTERFLIES  HONEYCOMB GARLAND,288,2010-04-08 12:23:00,1.45,18251.0,United Kingdom,417.59999999999997
503907,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,288,2010-04-08 12:23:00,1.45,18251.0,United Kingdom,417.59999999999997
503907,21787,RAIN PONCHO WITH RED SPOTS,576,2010-04-08 12:23:00,0.65,18251.0,United Kingdom,374.40000000000003
503907,21429,RED GINGHAM ROSE JEWELLERY BOX,192,2010-04-08 12:23:00,1.45,18251.0,United Kingdom,278.4
503936,21155,RED SPOTTY PEG BAG,150,2010-04-08 14:30:00,1.69,14160.0,United Kingdom,253.5
503937,85061W,WHITE JEWELLED HEART DECORATION,648,2010-04-08 14:36:00,0.64,17805.0,United Kingdom,414.72
503945,15056N,EDWARDIAN PARASOL NATURAL,60,2010-04-08 15:30:00,4.95,13668.0,United Kingdom,297.0
503955,84919,BLUE CUSHION COVER WITH FLOWER,160,2010-04-08 16:43:00,5.95,13694.0,United Kingdom,952.0
503955,84601A,NEW BAROQUE IVORY CUSHION COVER ,150,2010-04-08 16:43:00,2.55,13694.0,United Kingdom,382.5
503955,20840,FRENCH FLORAL CUSHION COVER ,204,2010-04-08 16:43:00,2.55,13694.0,United Kingdom,520.1999999999999
503959,85162B,BLACK RETRODISC LAMPSHADE,144,2010-04-08 16:49:00,1.95,13694.0,United Kingdom,280.8
503959,20871,OPULENT VELVET SET/3 CANDLES,240,2010-04-08 16:49:00,1.25,13694.0,United Kingdom,300.0
503985,POST,POSTAGE,15,2010-04-09 10:08:00,18.0,12468.0,Germany,270.0
504001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,100,2010-04-09 11:39:00,2.55,16013.0,United Kingdom,254.99999999999997
504065,21137,BLACK RECORD COVER FRAME,96,2010-04-09 12:33:00,3.39,16087.0,United Kingdom,325.44
504132,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,720,2010-04-11 11:22:00,0.55,17133.0,United Kingdom,396.00000000000006
504132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2010-04-11 11:22:00,2.55,17133.0,United Kingdom,816.0
504135,21832,CHOCOLATE CALCULATOR,200,2010-04-11 12:02:00,1.45,16276.0,United Kingdom,290.0
504135,85152,HAND OVER THE CHOCOLATE   SIGN ,192,2010-04-11 12:02:00,1.69,16276.0,United Kingdom,324.48
504147,21621,VINTAGE UNION JACK BUNTING,30,2010-04-11 13:27:00,8.5,17675.0,United Kingdom,255.0
504165,47566B,TEA TIME PARTY BUNTING,125,2010-04-12 07:07:00,3.75,16754.0,United Kingdom,468.75
504165,47590B,PINK HAPPY BIRTHDAY BUNTING,125,2010-04-12 07:07:00,4.65,16754.0,United Kingdom,581.25
504165,47590A,BLUE HAPPY BIRTHDAY BUNTING,125,2010-04-12 07:07:00,4.65,16754.0,United Kingdom,581.25
504166,22061,LARGE CAKE STAND  HANGING STRAWBERY,36,2010-04-12 07:14:00,8.5,16029.0,United Kingdom,306.0
504166,37503,TEA TIME CAKE STAND IN GIFT BOX,60,2010-04-12 07:14:00,9.45,16029.0,United Kingdom,567.0
504166,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,108,2010-04-12 07:14:00,2.55,16029.0,United Kingdom,275.4
504166,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-04-12 07:14:00,1.65,16029.0,United Kingdom,330.0
504166,85099B,RED RETROSPOT JUMBO BAG ,300,2010-04-12 07:14:00,1.65,16029.0,United Kingdom,495.0
504193,POST,POSTAGE,1,2010-04-12 10:10:00,306.0,12481.0,Germany,306.0
504234,22606,WOODEN SKITTLES GARDEN SET,24,2010-04-12 13:11:00,10.66,18102.0,United Kingdom,255.84
504244,48187,DOOR MAT NEW ENGLAND,40,2010-04-12 13:22:00,6.35,13225.0,United Kingdom,254.0
504351,35004C,SET OF 3 COLOURED  FLYING DUCKS,72,2010-04-13 09:55:00,4.65,13777.0,United Kingdom,334.8
504436,79323P,PINK CHERRY LIGHTS,72,2010-04-13 13:33:00,5.45,14156.0,EIRE,392.40000000000003
504436,79323LP,LIGHT PINK CHERRY LIGHTS,72,2010-04-13 13:33:00,5.45,14156.0,EIRE,392.40000000000003
504436,79323GR,GREEN CHERRY LIGHTS,48,2010-04-13 13:33:00,5.45,14156.0,EIRE,261.6
504436,48184,DOOR MAT ENGLISH ROSE ,60,2010-04-13 13:33:00,6.35,14156.0,EIRE,381.0
504436,48129,DOOR MAT TOPIARY,60,2010-04-13 13:33:00,6.35,14156.0,EIRE,381.0
504436,47566,PARTY BUNTING,96,2010-04-13 13:33:00,3.75,14156.0,EIRE,360.0
504436,21777,RECIPE BOX WITH METAL HEART,48,2010-04-13 13:33:00,6.95,14156.0,EIRE,333.6
504436,21524,DOOR MAT SPOTTY HOME SWEET HOME,60,2010-04-13 13:33:00,6.35,14156.0,EIRE,381.0
504436,21523,DOOR MAT FANCY FONT HOME SWEET HOME,60,2010-04-13 13:33:00,6.35,14156.0,EIRE,381.0
504436,21257,VICTORIAN SEWING BOX MEDIUM,48,2010-04-13 13:33:00,6.95,14156.0,EIRE,333.6
504436,21181,PLEASE ONE PERSON METAL SIGN,432,2010-04-13 13:33:00,1.85,14156.0,EIRE,799.2
504436,21169,YOU'RE CONFUSING ME METAL SIGN ,432,2010-04-13 13:33:00,1.45,14156.0,EIRE,626.4
504436,21166,COOK WITH WINE METAL SIGN ,432,2010-04-13 13:33:00,1.69,14156.0,EIRE,730.0799999999999
504498,82484,WOOD BLACK BOARD ANT WHITE FINISH,48,2010-04-14 11:16:00,5.55,17511.0,United Kingdom,266.4
504498,47570,ENGLISH ROSE TABLE CLOTH,50,2010-04-14 11:16:00,8.49,17511.0,United Kingdom,424.5
504542,84989A,75 GREEN FAIRY CAKE CASES,720,2010-04-14 12:17:00,0.42,13694.0,United Kingdom,302.4
504624,84937,KASHMIR FOLKART TUMBLERS,150,2010-04-15 12:10:00,2.1,18061.0,United Kingdom,315.0
504707,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2010-04-16 08:42:00,34.95,13734.0,United Kingdom,279.6
504712,84937,KASHMIR FOLKART TUMBLERS,498,2010-04-16 10:01:00,1.69,17876.0,United Kingdom,841.62
504715,21915,RED  HARMONICA IN BOX ,240,2010-04-16 10:27:00,1.25,17404.0,Sweden,300.0
504715,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,288,2010-04-16 10:27:00,1.45,17404.0,Sweden,417.59999999999997
504715,20973,12 PENCIL SMALL TUBE WOODLAND,768,2010-04-16 10:27:00,0.65,17404.0,Sweden,499.20000000000005
504846,22423,REGENCY CAKESTAND 3 TIER,64,2010-04-16 16:21:00,10.95,15061.0,United Kingdom,700.8
504851,22423,REGENCY CAKESTAND 3 TIER,32,2010-04-18 10:31:00,10.95,15482.0,United Kingdom,350.4
504879,20727,LUNCH BAG  BLACK SKULL.,200,2010-04-18 12:49:00,1.45,12482.0,Sweden,290.0
504879,22383,LUNCH BAG SUKI  DESIGN ,200,2010-04-18 12:49:00,1.45,12482.0,Sweden,290.0
504879,21933,PINK VINTAGE PAISLEY PICNIC BAG,100,2010-04-18 12:49:00,2.55,12482.0,Sweden,254.99999999999997
504895,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-04-18 14:15:00,2.55,18172.0,United Kingdom,326.4
504920,22443,GROW YOUR OWN HERBS SET OF 3,40,2010-04-19 10:43:00,6.75,17474.0,United Kingdom,270.0
504920,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,36,2010-04-19 10:43:00,8.5,17474.0,United Kingdom,306.0
504927,21577,SAVE THE PLANET COTTON TOTE BAG,200,2010-04-19 10:59:00,1.75,12482.0,Sweden,350.0
505008,21761,WOOD AND GLASS MEDICINE CABINET,15,2010-04-19 12:55:00,26.95,15538.0,United Kingdom,404.25
505077,20692,FLORAL ELEPHANT SOFT TOY,84,2010-04-20 09:32:00,3.75,15061.0,United Kingdom,315.0
505146,71053,WHITE METAL LANTERN,120,2010-04-20 11:26:00,3.39,13694.0,United Kingdom,406.8
